"","seed","up_fdr","down_fdr","up_complement_OR","up_complement_P","down_synGO_OR","down_synGO_P"
"107","VPS13D",4176,4093,0.396537701711312,0.140909055518627,0.942814451231852,0.51815249519386
"108","CELF2",5149,5456,0.539560758007457,0.246490606228888,0.928130079635154,0.354702535414153
"109","FAM120A",3387,3505,0.507166676661657,0.359016667332461,1.07004258191007,0.461927246470277
"110","R3HDM1",5372,4676,0.39833984821748,0.0854144082255712,0.904738891005874,0.252175533756235
"111","COL9A2",3185,3602,1.41710693481443,0.35223612949722,4.90020238440463,8.6240881997792e-114
"112","KITLG",4141,3203,0.400313475606986,0.140777403320945,1.09808825853416,0.315611055587536
"113","ERCC8",3257,3081,0.931645070533275,1,3.91667918908656,3.33558125267927e-74
"114","ADAMTS6",2290,1652,1.70660452716631,0.268143698418263,3.87557943670894,4.34674860157996e-48
"115","H6PD",3198,3355,2.20466916842796,0.0339659067398347,3.66534703631753,1.78086961657874e-69
"116","VAMP3",4621,5783,7.45396992476627,3.1783010392776e-10,4.22470388218198,3.1001050092015e-108
"117","PER3",2011,2359,1.24116943711006,0.567836507538306,1.49277502603267,4.98600001537221e-05
"118","EPN3",2430,2262,0.736777131896296,0.794509140133829,1.14905267352775,0.199994443218881
"119","LTBP1",4296,4288,3.40041095306283,0.00021877891902641,4.48408727158068,1.10755602350545e-107
"120","RCN1",2346,2218,1.99508423903475,0.101685231692574,2.81064959765986,1.80513846736613e-31
"121","ELN",2789,2535,1.37129150293164,0.453219058123155,4.00643853341504,1.48130986361377e-68
"122","RFC2",2302,1019,1.69762593261131,0.269219321653176,1.27950632954058,0.105072474213443
"123","ARID1B",4079,3763,0.264924648155513,0.0544203122078063,0.94975558633462,0.592556293970298
"124","CLPTM1L",3876,2651,0.137284609823017,0.0158951319153661,0.957585156113551,0.716608083712353
"125","NEDD4L",5618,5491,0.37626364492626,0.0601887180283936,0.831063610583893,0.0230899838397989
"126","FOXP3",6,0,0,1,0,1
"127","PPP1R3F",5042,4444,0.204840959316423,0.0107056150695577,0.88415338707744,0.168487494695017
"128","HEXB",3224,2368,0.536370241861824,0.480009393415458,1.51297705402026,2.50811056920431e-05
"129","PTCD2",2184,1341,0.262446153981574,0.259930164606318,1.34095886086005,0.0229528323785396
"130","KIAA2022",4719,3917,0.467884801537637,0.164481160893012,0.752988549135388,0.00281068655364218
"131","JKAMP",4738,4578,0.737732757108147,0.68942378223769,2.63164866413699,8.40085448599875e-43
"132","DKK3",3599,2104,0.307159580999354,0.114841839754384,0.963732888734201,0.817905862364713
"133","ARHGEF5",4,0,0,1,0,1
"134","NFE2L3",41,51,0,1,0,0.27301433505836
"135","MCUR1",374,361,0,1,1.53868149850485,0.0592051776137736
"136","LIMA1",5008,5632,2.30137494979157,0.017000971050412,4.25989198083883,9.56473645693027e-109
"137","LETMD1",4539,3089,0.490894861046374,0.223037853478988,0.881199163748826,0.225191475158069
"138","SLC4A8",4691,3856,0.344683409598975,0.0704652040730679,0.968372622198704,0.757136342471685
"139","LAMC3",1956,1869,1.27981444452451,0.558301863507671,2.04535340706741,1.5855125876619e-12
"140","PTGER3",220,40,0,1,0,0.411392778993391
"141","TNIP3",626,541,0.977444752373708,1,1.59771089460442,0.0148646146450418
"142","MAPK9",5440,4779,0.286359052836023,0.0226498992584188,0.873737984445336,0.113811226234858
"143","COL23A1",3150,3137,0.357889933948002,0.162203121531902,1.21276444534277,0.0339943238712063
"144","BCAR1",4392,4320,0.37322624343619,0.100308188623713,1.50765483459175,1.52853155126019e-07
"145","FAM160A2",5382,4541,0.290481952495151,0.022952209991346,0.821773479211167,0.0254590940031557
"146","HERPUD1",800,190,3.28929890530122,0.0409330402072041,1.17177742948216,0.579912932075008
"147","HOMER3",3595,3702,2.18747999347762,0.0403074807588028,4.80939241847349,3.71342184843732e-112
"148","RAD51",1,0,0,1,0,1
"149","POLQ",935,683,2.79713272681498,0.065404762205473,1.20124437942168,0.325379204302898
"150","PIK3CB",4473,4657,0.3651644645424,0.100544951626839,0.765884695556025,0.0024129527774795
"151","CYBA",1770,683,24.7003914096211,1.24052026712233e-21,2.95243525943594,6.03396622267486e-14
"152","THOC3",2249,1101,0,0.04855126861948,0.930671733195244,0.755044997727639
"153","HEBP2",4087,4279,4.8304822456152,1.45498130339219e-06,4.8211440320865,2.80864900928985e-119
"154","MPHOSPH9",3388,3246,0.50664888299702,0.359080940064671,3.96879863707741,4.09360326138982e-78
"155","PLEKHA5",2400,2025,1.6205307943357,0.280656991501823,1.2751833795044,0.0259273233693206
"156","SIKE1",4305,4448,1.35701465222804,0.408004452374994,2.08559748885857,1.40994185561983e-23
"157","RRP12",4370,4759,0.37570242532769,0.100425668536427,0.97429619212825,0.776277217587438
"158","FNIP2",3483,2223,0.318753553731529,0.113705029985716,0.749198790995412,0.0211791867402871
"159","MSMO1",2940,2876,2.11595787369124,0.0509189760315476,3.03523492722588,3.83216385259796e-44
"160","TTC17",2143,1562,1.15808378877681,0.776690639096624,4.98791778241875,1.73555778381687e-70
"161","ALX4",186,67,6.92351090730002,0.0370876149032016,0.356004655361548,0.52767533529462
"162","FSTL4",5461,5379,0.390213911348261,0.0862672926316978,0.992880030827895,0.969068476655752
"163","FOXN3",2551,2944,0.453580055661019,0.433300664424791,1.14027797608693,0.165515514309591
"164","METTL24",1,0,0,1,0,1
"165","AKR7A2",2588,2187,0.687322843630961,0.795885372373221,4.00487955646376,3.25724650225291e-62
"166","MRTO4",4007,2811,0.270587589171296,0.0542637047271564,0.825355832712139,0.0769398238777541
"167","NNAT",4671,3750,0.346219158858604,0.0704767791546376,0.816091285283378,0.0355646512574708
"168","USE1",1929,1366,0,0.072923520205911,0.947394743944694,0.778409431501981
"169","MCF2L2",392,614,0,1,0.998967755279299,1
"170","NRIP2",1267,880,0,0.270552380388398,1.03424389829499,0.794947258881271
"171","LAMA3",558,422,1.09974550176356,0.602351964509585,2.30813352588387,1.53733046080296e-05
"172","AP5M1",2601,2517,0.216442421428352,0.121666462378069,0.883408129925781,0.288194354991983
"173","ANAPC4",4020,3242,0.567804107088169,0.393339126302298,3.60284896364986,4.17867595139564e-66
"174","KCNQ1",619,231,18.5344268089869,1.08232404070321e-11,2.00618969578115,0.010546095414543
"175","TRAPPC3",4238,2749,0.123499929697213,0.0104833796250404,1.53772850443641,3.10662862211583e-06
"176","THRAP3",1962,740,0,0.0736771473530324,0.958850535104153,0.924796490683431
"177","PHPT1",2575,1485,0.218875052713173,0.121472008522838,2.43608927578465,1.06686469746381e-16
"178","ENTPD2",1736,1366,1.45492527683286,0.528809260610407,4.19917739445209,5.51042334965585e-48
"179","LY75",1763,1002,18.3429405181171,1.06190070612631e-17,4.01923221428699,9.79605264389493e-35
"180","ARID4B",2801,2467,0.629117824042192,0.619918359287628,3.91074260780775,1.20279453912876e-64
"181","OPN3",4135,3468,0.260581413642416,0.0549609896097074,1.10989132462594,0.248281091679175
"182","SDCCAG8",3175,2797,0.172951680183939,0.0561325487556491,5.53081181304026,4.67227430387679e-119
"183","PTPRN",5983,5734,0.445611528683104,0.0987645382558932,0.912065664529912,0.24042076025199
"184","HHAT",192,149,0,1,2.26543723859098,0.0100582620522317
"185","KIF1B",3839,3431,0.438153600521387,0.194994837968663,0.883592149655974,0.210509686371888
"186","FOXC1",1792,2413,5.36826881163614,1.95565193540206e-05,6.60359607891497,4.73796346880778e-139
"187","TBC1D22A",4054,4040,0.562317410477938,0.3941376355014,1.44114221252004,6.20485942490168e-06
"188","SYNE2",2315,2626,1.06408545919603,0.788461008008092,5.94487038744316,5.82956129095263e-127
"189","PLEKHH1",2880,3711,2.48444675061511,0.0223179148446216,3.87883588151849,1.16759534586818e-80
"190","ATP9A",5597,5205,0.485607291324557,0.136679275250451,0.828167484812465,0.0227454594977214
"191","CBLN4",4673,4202,0.224868035883414,0.0250350733718706,1.03505189479239,0.669860411199129
"192","CHRDL2",1,0,0,1,0,1
"193","FAM168A",3549,3599,0.480460631930125,0.266349741405654,0.969735274876695,0.785041712844546
"194","RELT",1296,585,4.45401218418361,0.00103895279914375,2.05488687053168,2.77315713765584e-05
"195","GALC",4676,5422,3.72848375247932,4.95936020096899e-05,3.23830533989907,1.38778447642426e-69
"196","NOP58",2022,1477,0,0.0757051011281723,4.88667797778812,1.84477310148782e-65
"197","SZRD1",3269,4122,1.87550064790641,0.101464500415561,2.5314869532401,5.91462250719979e-37
"198","KCNH2",5180,5293,0.535647680828985,0.246711483452573,1.03880295982066,0.612266510379818
"199","CUL1",4900,4043,0.212287263753273,0.0164061206143313,0.806984799366809,0.0215306912526863
"200","FAM114A2",4202,3909,1.20528127090951,0.67467872835517,3.88872561765128,4.50270004392304e-83
"201","CYFIP2",5723,5547,0.472030498264825,0.136068477519597,0.858233306175029,0.0552619254157451
"202","TAB2",2594,3234,8.98377172738096,7.21609188780758e-11,1.92193060651594,3.29885641532989e-15
"203","GINM1",5315,5942,4.66369637551341,1.19341612274804e-06,4.16692036317925,8.97514481461672e-107
"204","EIF2AK2",2940,2392,0.387054283332973,0.226842471297193,1.41628083139194,0.000492394161009397
"205","USP36",3987,3570,0.736529144790509,0.670742010208407,1.23788147203854,0.0137314197487375
"206","KMT2C",3122,3301,0.361683601714025,0.230996705464547,2.59839177651173,1.49302783676367e-34
"207","MCOLN3",1115,453,0.537684193121737,1,1.44409723385532,0.0723895312020546
"208","CCDC85A",4452,3283,0.367152717288979,0.100395631535104,0.786591041508233,0.0181089841821167
"209","PUM2",3787,3975,0.28922625201556,0.0790897083932003,0.896009592640826,0.238727507495217
"210","MRPL43",2242,1297,0,0.0483760076225758,2.31959938201053,3.33162328063383e-13
"211","ITIH4",896,662,1.38736263339018,0.657787422365632,2.56951298665338,4.58958544115443e-10
"212","C4orf27",3378,2581,0,0.00479730255008153,1.93770540435311,2.49472218355286e-13
"213","ZFR",3664,3697,0.146600064278308,0.0245077655025442,1.81361265925548,7.83384511113416e-14
"214","ZNF280C",764,1172,0.796252732285214,1,1.31031639540098,0.0491209991058527
"215","NPFFR2",668,678,0,0.628894348565689,1.61915085110596,0.00415292013234875
"216","PHF21B",1572,1598,1.18168393278188,0.741805344628311,3.0557111939743,1.55517751198457e-29
"217","TRAF1",3763,4091,2.3389753937435,0.0159663606035659,6.08854132242478,1.40609493282171e-158
"218","RC3H2",4003,3589,0.416778059390154,0.197141862152052,0.908720770562961,0.338989341993288
"219","PCGF2",4002,4000,0.571004224255081,0.392990920573813,0.97749551143511,0.82780012224506
"220","IL17RB",3843,4481,6.92600428736915,2.35427239794088e-09,4.74197922465288,1.6741745951868e-118
"221","TRAF3IP2",3165,3379,8.68180909297623,4.62201730635737e-11,5.16798757311601,4.36980422558773e-119
"222","GYG2",2,0,0,1,0,1
"223","DCBLD2",2936,2071,0.387650325698704,0.226856213285785,1.13140679391368,0.270433850813924
"224","SOAT1",3220,3556,5.26449024010615,9.626607710475e-07,2.22346727820026,1.19140935661389e-24
"225","PKP2",848,617,0.714867955740751,1,1.34301556181943,0.120338772138354
"226","MSH4",164,145,0,1,1.01604758131682,0.834312437918009
"227","F7",691,470,0,0.630319063111684,0.665371262306342,0.158464668333119
"228","GDI2",4799,4013,2.18361084471274,0.0263740065972036,2.67079342448755,2.97689998650235e-41
"229","PRDM1",505,238,8.40583110254981,0.000160353038016892,0.298463083295416,0.0203738273760176
"230","ATG5",4570,4154,0.35567384867402,0.10213489474968,2.1880419956227,6.87784428455124e-26
"231","TMCC3",3988,4873,3.03585686024701,0.0010570408193251,4.50348035152349,2.49187282429118e-113
"232","PITHD1",4743,3312,0.10774043821316,0.00419960737962968,1.15492292941944,0.109438099600293
"233","MTA3",5721,5829,0.367750314816503,0.0607102384858318,0.855122942274779,0.0459035333733818
"234","USP13",2912,1638,0.601935164565887,0.622893376805166,0.558351912514197,0.000169057755552793
"235","ATP11B",4414,4025,0.507799255019837,0.223556416431624,2.15690108864948,1.77808008713676e-24
"236","CDK14",4671,4218,0.346491335548769,0.0704823871390975,1.04487610657737,0.609244092372713
"237","SEC61A1",2997,2924,4.22720909856987,4.33817506166658e-05,3.8730390878864,1.23982518290187e-70
"238","PPP1R12A",4292,3302,0.249494460589886,0.0367905682219021,1.56685030301579,1.47629162577744e-07
"239","RASGRF1",6129,5638,0.336147240943381,0.0287103676785811,0.944398761223033,0.492574752728831
"240","CAMK2B",5990,5197,0.253145008850034,0.00989664692721119,0.768040759648059,0.00165805348418442
"241","CROCC",2572,1958,0.219443424442536,0.121452052009286,2.57409104287151,1.52025590489994e-23
"242","POLR3E",3319,1991,0.710662147209853,0.64884663680384,1.1256448793133,0.288132523400996
"243","ATP2B4",4914,4819,0.445336102356062,0.165863279319517,0.895729635942006,0.195901184426399
"244","ZC3H11A",2739,3348,0.204471308145313,0.125475024119565,2.23031314769941,6.34980405559007e-24
"245","RIOK2",4583,4279,0.768569521292762,0.687921113088202,2.5291177714326,8.96384765967222e-38
"246","YIPF1",2572,1128,0.449465269912499,0.434412303823605,1.83552210577858,3.09562887937664e-06
"247","NDC1",4192,3553,0.256429479515283,0.0372111615597808,2.42126525034544,1.85839738584568e-30
"248","DGKG",652,479,0.937434314409077,1,1.0260473842602,0.90685858925725
"249","FLYWCH1",3815,3215,0.60438985538641,0.511783262120819,1.2065646732621,0.0401553681649735
"250","UNKL",3517,3226,0.485540573819801,0.266799824958609,1.08792241931474,0.365520766231791
"1","S1PR4",3,0,0,1,0,1
"2","NCLN",5088,5053,0.675770046777973,0.442846434565991,1.21890032774012,0.00982956109126005
"3","CITED1",3623,2284,0.468605084968421,0.266345205959796,0.877869531614052,0.291974517416929
"4","HNRNPR",3391,3174,0.328875663165663,0.16510213667728,1.8831296845855,4.34799457743888e-14
"5","ZNF436",2906,2128,1.57104815971673,0.322614950008835,2.97380238681203,1.54551178537373e-34
"6","MAX",336,252,0,1,2.51192004959347,0.000136264337265526
"7","CHURC1-FNTB",1038,644,6.53025137599803,3.68334637916523e-05,2.31166496610841,1.41690144655753e-07
"8","ARMCX5",3716,2423,0.800467359717738,0.826494167369694,0.776763481996823,0.0350202876324184
"9","MMP24",4469,3647,0.64254786372132,0.42057406446086,0.851853491691958,0.094445556549383
"10","NECAB3",4747,4093,0.736015648183872,0.689603062117191,0.892665839064629,0.211318394824949
"11","ID1",2869,2750,4.4415555635022,2.58590781192644e-05,5.83728709207725,5.97025296937817e-127
"12","RALY",2608,2199,2.7752981292211,0.00800545328022779,2.72835827281268,3.24861610246088e-29
"13","DYNLRB1",3681,3489,1.1978533851546,0.657939266935285,1.05862951627793,0.519197936267319
"14","EIF2S2",4557,3776,1.65027401817451,0.156451797542094,2.94123916380546,7.43258352588777e-49
"15","ERGIC3",3152,1433,0,0.00770819075704265,1.58936524877421,0.000143983592347802
"16","ROMO1",1641,597,0,0.111529680487759,2.5171610481512,1.13047982544248e-08
"17","BPIFB9P",7,3,0,1,0,1
"18","CEP250",2988,2494,0.380170481252925,0.227030307488925,1.17894790059527,0.109535896762937
"19","PLAGL2",3049,2883,1.75165177492995,0.150557123416028,1.30877983133991,0.00430948302264196
"20","MMP24-AS1",3917,4234,0.278043058351639,0.0809250863704514,0.801610100010277,0.0152780406133689
"21","GRPR",813,296,0.7467320795502,1,1.08216417238724,0.766354034154763
"22","KDM5C",5461,4826,0.285160080846573,0.0225963292879472,0.869267396174051,0.0977428127447849
"23","AMOT",2625,4051,0.926152538679706,1,3.90762695760686,3.84410228792588e-85
"24","TMEM115",4273,4018,0.678093909386226,0.535066461269888,1.36486171624112,0.000129145130141233
"25","PSMB2",4117,3072,0.403097538212097,0.140809036530105,0.76149015941223,0.00991873684121413
"26","AGO3",4124,4099,0.402514849786141,0.140793561970525,2.573961252993,2.13706215785961e-38
"27","UROD",2796,1348,0.199800702699005,0.0825498163899551,1.26772178046375,0.0659200654553391
"28","ST3GAL3",4522,3845,0.633247253901187,0.419927128105692,0.92565332473377,0.425848465561794
"29","TMEM53",936,1723,0,0.406412734684884,3.20224107457859,1.7498901017939e-34
"30","HECTD3",4314,4066,0.247757665986167,0.0368111480252372,0.835748446030994,0.0516575631516014
"31","KLC1",5211,3865,0.196615546317254,0.010831190578538,0.83047304162843,0.0470450390160509
"32","XRCC3",2861,3175,0.399449548044504,0.319537668836834,3.37537836554387,5.40374735487414e-58
"33","TUBGCP3",3290,2077,0.717618639980811,0.64912773619541,0.820881019729322,0.11819032445374
"34","MCF2L",3341,3123,0.515578144277763,0.358315510300264,1.41420895204956,0.00010742676324337
"35","F10",499,236,0,1,1.15225186177622,0.617967032677425
"36","PCID2",2644,1912,0,0.0192431927891827,3.49535810283103,3.2017810085811e-44
"37","LRFN3",4776,4824,0.730714991649104,0.556996197636946,1.0360187320338,0.656777295727712
"38","IGFLR1",2398,1690,15.9604301781316,5.40698536589745e-17,5.11311208649145,1.67084657747677e-77
"39","CAPNS1",4210,3137,0.537393556950873,0.297987971888365,0.73440592812637,0.00378019523886829
"40","PDCD2L",2281,912,0.250243151941166,0.177084672942557,0.996254161282129,1
"41","RBM42",3382,2826,3.68097751195536,0.000174540767367264,3.23617871727927,8.7442834461444e-50
"42","KIRREL2",2376,1435,0.49093105612149,0.429652787470636,0.842147205674392,0.271373428096223
"43","UBA2",4590,3670,0.229963718504394,0.0246700602802013,2.25320746848646,5.71769373193087e-26
"44","HCST",897,484,19.1506911364733,1.62157370410566e-14,2.28808087203335,6.54424842019277e-06
"45","FFAR1",1077,1487,1.1440390976071,0.695541681388809,5.23500741308344,2.63063151308488e-73
"46","COX6B1",3118,1850,0,0.00766729458761272,1.1606340099804,0.199669383244322
"47","THRA",3644,2722,0.147586270010387,0.0244245362832714,1.20702493461813,0.051377243619836
"48","CCR7",462,750,0,1,2.7830795059436,3.01579963654054e-13
"49","NR1D1",2555,2481,0.954468293605741,1,0.998680533974378,1
"50","FRMD8",2385,2158,4.91323890683158,1.45273973689505e-05,4.16348833262126,6.84310741894836e-66
"51","PRDX5",3781,1959,0.1413499947833,0.0160494842749694,1.13130806939228,0.284248290411825
"52","BCL2L12",1,0,0,1,0,1
"53","IRF3",1551,703,0.778663314396642,1,2.49015421884121,8.1568282547783e-10
"54","PRMT1",2787,972,0,0.0122536295082602,1.26171028913668,0.135686834420306
"55","RRAS",2070,2236,3.58160694909299,0.00150508741691913,3.07968191265374,1.82958358982394e-38
"56","PRRG2",2,0,0,1,0,1
"57","SCAF1",4651,5108,0.476771995038165,0.22519698122713,1.11475991462007,0.16636654498937
"58","PRR12",4791,4820,0.590499888765067,0.324450915624055,1.04377041277739,0.599284951540933
"59","FLRT1",3864,4304,0.282547240732633,0.0798730797858461,1.12901143004168,0.139199938544097
"60","ASL",2377,972,0.239146962263966,0.178057706102454,1.03800189747166,0.803894965381558
"61","SBDS",3914,3584,1.52110461444783,0.279183986154581,3.51569776358827,7.29227540930035e-67
"62","PTPN20CP",4,1,0,1,0,1
"63","CSN1S1",8,1,0,1,0,1
"64","STAT5A",4352,4816,12.3510591361486,8.60894022828366e-15,4.27011502068748,1.44761239240689e-104
"65","WNK4",3,0,0,1,0,1
"66","BECN1",3496,2179,0.154924282644063,0.0381794979387296,1.32272024497511,0.00768033912555549
"67","PRKCG",5347,5083,0.400697190229855,0.0853402545352045,0.830286908124366,0.0265047551967989
"68","TRAP1",4817,4143,0.586275295265217,0.324235539141833,0.82348039332386,0.0354218253941239
"69","GLIS2",1942,2497,0.611972612376099,0.768525502159033,2.72907332096573,4.42531433034241e-32
"70","NSRP1",940,1336,0,0.40672486648049,1.60710490866465,0.000152205672674264
"71","DNAJC8",3713,2984,0.455656050601185,0.268159385699028,2.86912538722524,2.97566727608106e-40
"72","AHDC1",4957,4797,0.32210785098021,0.0488506141390524,1.01694525040396,0.839565348746153
"73","IFI6",233,39,0,1,0,0.408674279419048
"74","DACH2",4220,3248,0.391373097859092,0.141427969065833,0.856069077457351,0.128568729256768
"75","ZNF384",3873,3947,0.433626073676715,0.194941585153293,1.02507495516121,0.759474752354939
"76","EMG1",3514,2988,1.26444508328815,0.504159555072373,4.85908062950067,1.64352529989907e-102
"77","UXT",3265,2457,4.24706801211777,2.79038422543707e-05,5.11715753195358,4.5368527168787e-99
"78","CFP",816,348,1.5268427900045,0.386722150395355,1.84181264700797,0.0059124542936059
"79","ELK1",2690,2788,0.901930189368242,1,1.27200740590032,0.0111583113104273
"80","TIMM17B",2955,1721,0.592046929004658,0.475514923793116,1.11045947211075,0.376998690395989
"81","PCNXL4",4053,3636,1.06964719210581,0.832415998618921,2.92910116640999,2.30839544331568e-47
"82","ATG14",3642,2873,0.637754085045718,0.508716536863228,4.30120116309737,3.77756391487364e-83
"83","KTN1",4721,5213,1.21342344949366,0.553626356470682,4.16033967367112,4.45763137962083e-103
"84","SIX1",323,445,6.09302265904138,0.0157059556136865,7.64574298178105,1.67818454604269e-47
"85","RHOJ",3082,3945,0.772976645462186,0.812972622757909,3.95938234743461,6.40795735433339e-86
"86","L3HYPDH",2,1,0,1,0,1
"87","HSPA2",3384,4361,3.31097304063339,0.000642755312301839,4.11207544662467,2.91283475859841e-95
"88","ZBTB1",4665,4842,2.5119460759165,0.00747666616789501,3.25094733595885,4.47504828159991e-67
"89","TRMT5",2266,1785,0.252061897356951,0.177212534465816,1.19240990494489,0.136039476054552
"90","SGPP1",3939,4103,0.581487168661121,0.392433147973611,2.32352582083105,4.62970261373938e-30
"91","PLEKHG3",3507,4314,1.98358171414358,0.0682198078749744,4.57244811610155,4.60831706154721e-111
"92","PZP",422,630,0,1,1.66428850654396,0.00398811415874092
"93","RHOT1",4114,3492,0.262167543896365,0.0547191471155158,1.92364790146985,4.21213437057246e-16
"94","EVI2A",2999,3826,3.40645202521631,0.000692646393665443,4.28513190402091,6.22583648694692e-96
"95","OMG",2417,2189,1.01510098950088,1,3.44313945118978,2.57655113075932e-47
"96","WDR60",3010,2552,0.377164339465047,0.227320030911832,1.28857220689295,0.00972361086843617
"97","AIF1L",3059,3772,1.0015585251036,1,5.79316888299967,4.66230922317991e-145
"98","FAM78A",3249,3704,0.345571682063166,0.161706470319893,1.24411003375219,0.0104243326331572
"99","NUP214",3732,3446,0.795947711688652,0.826572662775013,1.28334988976601,0.00408615784783783
"100","AVPR2",1,0,0,1,0,1
"1","CALU",2208,2122,2.51149311238188,0.0246241247020652,2.98388929597039,1.10002546580586e-34
"2","CCDC136",3448,2913,0,0.00489691441527743,0.857948313583684,0.149090871514203
"3","SMO",2867,3188,1.07746838399439,0.806166996162209,4.78315361013229,1.32871554565248e-103
"4","IRF5",758,277,20.6666970145404,2.26661565659768e-14,1.44965646028165,0.165712616974834
"5","LRRC17",738,1026,0.825202819530123,1,4.61747322395213,5.26169948077446e-45
"6","KLHDC10",3654,2736,0.301487330261632,0.116365354811279,0.8220876550456,0.0817033017255275
"7","NDUFA5",4601,3728,0.352755975827023,0.0708976932756935,1.55512758120036,6.76043135991719e-08
"8","MRPS12",3177,1967,0.354547669456402,0.161841569525462,1.44121094969193,0.000692997410921654
"9","MYO1B",3164,2329,0.173700837481327,0.0559791209500634,1.43483500972157,0.000338953319870273
"10","HOXD1",1667,1464,0.721853929481014,1,3.36110581892923,1.4777871086823e-33
"11","MTX2",3932,2731,0,0.00184763858846396,1.07132360275578,0.473867848733821
"12","PDE11A",3743,4816,1.60328969965593,0.19247094015224,4.44776137555845,6.29054032296171e-111
"13","CHN1",4929,3967,0.443546948448456,0.166268814837253,0.840102680108263,0.060382640822805
"14","GAD1",4001,2573,0.417272251949666,0.197019980848783,0.840462922880244,0.127245935096139
"15","EIF2S2P4",4,0,0,1,0,1
"16","OSGEPL1",3947,4059,0.745154739474452,0.670766546739324,4.24585003767907,4.2270139651391e-97
"17","ORMDL1",4067,3476,0.560180468699316,0.394519026362792,3.25389947071891,6.15405991052322e-57
"18","HAT1",4404,4775,5.34542515019002,1.94955567145829e-07,4.11169090792626,1.52801864853433e-98
"19","HERC2",4878,4479,0.328497641311602,0.0491721950305535,0.901408215557194,0.244223482340849
"20","SNRPN",4570,3156,0.231067140566917,0.0246492687013463,1.03171360319612,0.736523130956758
"21","PSMG2",3828,2972,2.03230618424526,0.0492064226728382,3.40451275016053,1.33744869617702e-56
"22","TWSG1",4726,5808,3.34029114975509,0.000210241830691379,3.73331304119731,4.65268291041808e-90
"23","ARHGAP22",2157,2144,0.266307883280118,0.258393818539254,3.14040740323851,9.59452534765516e-39
"24","WDFY4",810,81,12.4646316069085,4.08299627788294e-09,2.95862607897502,0.00564954433180928
"25","EIF2AK4",2185,1469,0.538024917030345,0.579256916987753,1.54554275917031,0.000298655629706465
"26","MYO5C",669,368,3.95801849553175,0.0232752618963894,2.44256352432686,1.205336438475e-05
"27","CGNL1",2650,3505,0.916402569438802,1,4.61758957778638,4.3340948346132e-103
"28","TMOD2",4230,3997,0.253890424460263,0.0369673123134865,0.833133694682136,0.0499340822977216
"29","TTBK2",4557,4513,0.357004627078656,0.101821092572893,0.980749026134,0.835860422463279
"30","ELL3",1,0,0,1,0,1
"31","C15orf57",846,759,0.716617658329138,1,1.17971761772229,0.350034251992656
"32","INO80",774,562,0.785636616279648,1,1.28855381935884,0.194243857585377
"33","NARG2",4462,5262,0.643595184010876,0.420683529309118,3.17161920214524,2.83021126552159e-66
"34","DLL4",670,72,5.08093628215515,0.0045375169468112,3.38247608210186,0.00254769174199885
"35","ALDH1A2",1063,557,0,0.420318713168665,2.38719328375609,1.95746151714457e-07
"36","FAM63B",4289,5659,0.675055379446511,0.535118436721902,2.71960224299203,1.95879841981877e-50
"37","IVD",331,395,3.8511646704493,0.10169963703095,1.74601418721399,0.00955133693188965
"38","KNSTRN",385,169,1.60614223046937,0.469589990443722,1.01711554174801,0.845939923687367
"39","DUT",2912,2904,0.190860879755709,0.0832938979245127,3.40075138125566,1.25914604909642e-55
"40","CHAC1",4144,3772,0.260131189759343,0.0550392035546967,0.870362578020989,0.141335009203532
"41","CLN6",2838,2708,0.402778754166523,0.318404268396573,1.86828470423567,2.57333015882606e-12
"42","ARPP19",2862,1974,0,0.0121665871510568,0.979662186961473,0.9057628203999
"43","VPS13C",3843,3804,0.599026532126476,0.393367387836805,2.96878669853563,4.57629182893798e-50
"44","CALML4",1701,630,0.343940305897214,0.525514020880544,0.567866385444919,0.0312652776753459
"45","ISLR",2119,1558,0.271248873143993,0.256933151688572,1.11486956991861,0.389841322613506
"46","THAP10",1912,958,0,0.0726434579199706,1.31086474899826,0.0795068930047763
"47","LOXL1",619,440,0.988791967579842,1,1.12311790931427,0.625362447278269
"48","ACKR4",9,3,0,1,0,1
"49","ANAPC13",3806,2423,0.287620249662989,0.0791974427185752,1.35748558683964,0.00206525669234448
"50","MBD4",2932,2587,0.817689884801288,1,3.70741588675636,1.12875938269709e-60
"51","COPB1",4786,4407,1.19380894997209,0.690442831370092,3.82612216566629,3.1285176251427e-85
"52","PSMA1",4729,3671,0.739648335279124,0.689236162457224,1.94687207036341,3.55538972284628e-17
"53","SUMF2",2047,1599,0,0.0768236013533935,4.31609791567963,1.26559154665554e-56
"54","PALLD",3927,5105,3.09094939426023,0.000900222486771983,4.02679073621594,1.25262253118753e-97
"55","SPCS3",4503,4767,0.362020027693237,0.100907915585364,1.92426161734238,2.04880841405367e-19
"56","BBOX1",3642,4119,3.37755205624828,0.00039866368409757,4.70433047984479,1.30337015102954e-113
"57","SERGEF",3600,2116,0.149689945524928,0.0243541084540657,1.41051687311238,0.00104151499158672
"58","KCNC1",5052,5398,0.430277719175173,0.119235795482163,1.00023132070863,1
"59","TPH1",91,93,0,1,0.255125784902709,0.188207450661137
"60","DCTD",2672,1719,0.430939136765752,0.31426892067908,1.22822437695744,0.0876878508127558
"61","SOX15",2508,2591,0.974799487045602,1,1.54594123162404,3.71757975017839e-06
"62","FAM64A",2,0,0,1,0,1
