gene	set
ARF4	complement_and_complement_PPI_InWeb_1066genes
ARFGAP1	complement_and_complement_PPI_InWeb_1066genes
ARFGAP2	complement_and_complement_PPI_InWeb_1066genes
ARFGAP3	complement_and_complement_PPI_InWeb_1066genes
ARHGAP15	complement_and_complement_PPI_InWeb_1066genes
ARL8A	complement_and_complement_PPI_InWeb_1066genes
ARMC6	complement_and_complement_PPI_InWeb_1066genes
ARRB1	complement_and_complement_PPI_InWeb_1066genes
ARRB2	complement_and_complement_PPI_InWeb_1066genes
ASB7	complement_and_complement_PPI_InWeb_1066genes
ASCC1	complement_and_complement_PPI_InWeb_1066genes
ASF1B	complement_and_complement_PPI_InWeb_1066genes
ATF2	complement_and_complement_PPI_InWeb_1066genes
ATG3	complement_and_complement_PPI_InWeb_1066genes
ATP12A	complement_and_complement_PPI_InWeb_1066genes
ATP2B2	complement_and_complement_PPI_InWeb_1066genes
ATP2C1	complement_and_complement_PPI_InWeb_1066genes
ATP6AP2	complement_and_complement_PPI_InWeb_1066genes
ATP6V0C	complement_and_complement_PPI_InWeb_1066genes
ATP7A	complement_and_complement_PPI_InWeb_1066genes
ATP7B	complement_and_complement_PPI_InWeb_1066genes
AUP1	complement_and_complement_PPI_InWeb_1066genes
AVP	complement_and_complement_PPI_InWeb_1066genes
AVPR1A	complement_and_complement_PPI_InWeb_1066genes
AVPR1B	complement_and_complement_PPI_InWeb_1066genes
B3GALTL	complement_and_complement_PPI_InWeb_1066genes
BAG4	complement_and_complement_PPI_InWeb_1066genes
BAG6	complement_and_complement_PPI_InWeb_1066genes
BAX	complement_and_complement_PPI_InWeb_1066genes
BCAP31	complement_and_complement_PPI_InWeb_1066genes
BCL2L1	complement_and_complement_PPI_InWeb_1066genes
BDKRB1	complement_and_complement_PPI_InWeb_1066genes
BDKRB2	complement_and_complement_PPI_InWeb_1066genes
BET1	complement_and_complement_PPI_InWeb_1066genes
BET1L	complement_and_complement_PPI_InWeb_1066genes
BMPR2	complement_and_complement_PPI_InWeb_1066genes
BPGM	complement_and_complement_PPI_InWeb_1066genes
BTRC	complement_and_complement_PPI_InWeb_1066genes
BUB1	complement_and_complement_PPI_InWeb_1066genes
C1QBP	complement_and_complement_PPI_InWeb_1066genes
C21orf2	complement_and_complement_PPI_InWeb_1066genes
C4B_2	complement_and_complement_PPI_InWeb_1066genes
C6orf120	complement_and_complement_PPI_InWeb_1066genes
CALR	complement_and_complement_PPI_InWeb_1066genes
CANX	complement_and_complement_PPI_InWeb_1066genes
CASR	complement_and_complement_PPI_InWeb_1066genes
CBLB	complement_and_complement_PPI_InWeb_1066genes
CBX1	complement_and_complement_PPI_InWeb_1066genes
CBY1	complement_and_complement_PPI_InWeb_1066genes
CCDC12	complement_and_complement_PPI_InWeb_1066genes
CCDC9	complement_and_complement_PPI_InWeb_1066genes
CCK	complement_and_complement_PPI_InWeb_1066genes
CCKAR	complement_and_complement_PPI_InWeb_1066genes
CCKBR	complement_and_complement_PPI_InWeb_1066genes
CCL16	complement_and_complement_PPI_InWeb_1066genes
CCL19	complement_and_complement_PPI_InWeb_1066genes
CCL20	complement_and_complement_PPI_InWeb_1066genes
CCL21	complement_and_complement_PPI_InWeb_1066genes
CCL23	complement_and_complement_PPI_InWeb_1066genes
CCL25	complement_and_complement_PPI_InWeb_1066genes
CCL27	complement_and_complement_PPI_InWeb_1066genes
CCL28	complement_and_complement_PPI_InWeb_1066genes
CCL5	complement_and_complement_PPI_InWeb_1066genes
CCND3	complement_and_complement_PPI_InWeb_1066genes
CCR1	complement_and_complement_PPI_InWeb_1066genes
CCR10	complement_and_complement_PPI_InWeb_1066genes
CCR2	complement_and_complement_PPI_InWeb_1066genes
CCR3	complement_and_complement_PPI_InWeb_1066genes
CCR4	complement_and_complement_PPI_InWeb_1066genes
CCR5	complement_and_complement_PPI_InWeb_1066genes
CCR6	complement_and_complement_PPI_InWeb_1066genes
CCR7	complement_and_complement_PPI_InWeb_1066genes
CCR8	complement_and_complement_PPI_InWeb_1066genes
CCR9	complement_and_complement_PPI_InWeb_1066genes
CD14	complement_and_complement_PPI_InWeb_1066genes
CD151	complement_and_complement_PPI_InWeb_1066genes
CD19	complement_and_complement_PPI_InWeb_1066genes
CD209	complement_and_complement_PPI_InWeb_1066genes
CD226	complement_and_complement_PPI_InWeb_1066genes
CD247	complement_and_complement_PPI_InWeb_1066genes
CD27	complement_and_complement_PPI_InWeb_1066genes
CD81	complement_and_complement_PPI_InWeb_1066genes
CD82	complement_and_complement_PPI_InWeb_1066genes
CD8A	complement_and_complement_PPI_InWeb_1066genes
CD9	complement_and_complement_PPI_InWeb_1066genes
CD97	complement_and_complement_PPI_InWeb_1066genes
CDC37	complement_and_complement_PPI_InWeb_1066genes
CDC42	complement_and_complement_PPI_InWeb_1066genes
CDC42SE2	complement_and_complement_PPI_InWeb_1066genes
CDC6	complement_and_complement_PPI_InWeb_1066genes
CDK19	complement_and_complement_PPI_InWeb_1066genes
CDK7	complement_and_complement_PPI_InWeb_1066genes
CENPE	complement_and_complement_PPI_InWeb_1066genes
CEP135	complement_and_complement_PPI_InWeb_1066genes
CEP72	complement_and_complement_PPI_InWeb_1066genes
CFTR	complement_and_complement_PPI_InWeb_1066genes
CHI3L1	complement_and_complement_PPI_InWeb_1066genes
CHMP2A	complement_and_complement_PPI_InWeb_1066genes
CHRM1	complement_and_complement_PPI_InWeb_1066genes
CHRM2	complement_and_complement_PPI_InWeb_1066genes
CHRM3	complement_and_complement_PPI_InWeb_1066genes
CHRM4	complement_and_complement_PPI_InWeb_1066genes
CHRM5	complement_and_complement_PPI_InWeb_1066genes
CHUK	complement_and_complement_PPI_InWeb_1066genes
CKAP4	complement_and_complement_PPI_InWeb_1066genes
CKS2	complement_and_complement_PPI_InWeb_1066genes
CLEC4M	complement_and_complement_PPI_InWeb_1066genes
CLUAP1	complement_and_complement_PPI_InWeb_1066genes
CNIH1	complement_and_complement_PPI_InWeb_1066genes
CNIH2	complement_and_complement_PPI_InWeb_1066genes
CNIH3	complement_and_complement_PPI_InWeb_1066genes
CNR1	complement_and_complement_PPI_InWeb_1066genes
CNR2	complement_and_complement_PPI_InWeb_1066genes
COG1	complement_and_complement_PPI_InWeb_1066genes
COG2	complement_and_complement_PPI_InWeb_1066genes
COG3	complement_and_complement_PPI_InWeb_1066genes
COG4	complement_and_complement_PPI_InWeb_1066genes
COG5	complement_and_complement_PPI_InWeb_1066genes
COG6	complement_and_complement_PPI_InWeb_1066genes
COG7	complement_and_complement_PPI_InWeb_1066genes
COG8	complement_and_complement_PPI_InWeb_1066genes
COL17A1	complement_and_complement_PPI_InWeb_1066genes
COL4A2	complement_and_complement_PPI_InWeb_1066genes
COL6A1	complement_and_complement_PPI_InWeb_1066genes
COL7A1	complement_and_complement_PPI_InWeb_1066genes
COLGALT2	complement_and_complement_PPI_InWeb_1066genes
COMMD1	complement_and_complement_PPI_InWeb_1066genes
COPA	complement_and_complement_PPI_InWeb_1066genes
COPB1	complement_and_complement_PPI_InWeb_1066genes
COPB2	complement_and_complement_PPI_InWeb_1066genes
COPE	complement_and_complement_PPI_InWeb_1066genes
COPG1	complement_and_complement_PPI_InWeb_1066genes
COPG2	complement_and_complement_PPI_InWeb_1066genes
COPS3	complement_and_complement_PPI_InWeb_1066genes
COPS5	complement_and_complement_PPI_InWeb_1066genes
COPZ1	complement_and_complement_PPI_InWeb_1066genes
COPZ2	complement_and_complement_PPI_InWeb_1066genes
CORO1C	complement_and_complement_PPI_InWeb_1066genes
CORT	complement_and_complement_PPI_InWeb_1066genes
CPB2	complement_and_complement_PPI_InWeb_1066genes
CPN1	complement_and_complement_PPI_InWeb_1066genes
CRADD	complement_and_complement_PPI_InWeb_1066genes
CREB3L1	complement_and_complement_PPI_InWeb_1066genes
CRK	complement_and_complement_PPI_InWeb_1066genes
CRP	complement_and_complement_PPI_InWeb_1066genes
CSNK1D	complement_and_complement_PPI_InWeb_1066genes
CST3	complement_and_complement_PPI_InWeb_1066genes
CTSC	complement_and_complement_PPI_InWeb_1066genes
CTSZ	complement_and_complement_PPI_InWeb_1066genes
CUL1	complement_and_complement_PPI_InWeb_1066genes
CUL3	complement_and_complement_PPI_InWeb_1066genes
CUL7	complement_and_complement_PPI_InWeb_1066genes
CXCL1	complement_and_complement_PPI_InWeb_1066genes
CXCL10	complement_and_complement_PPI_InWeb_1066genes
CXCL11	complement_and_complement_PPI_InWeb_1066genes
CXCL12	complement_and_complement_PPI_InWeb_1066genes
CXCL13	complement_and_complement_PPI_InWeb_1066genes
CXCL16	complement_and_complement_PPI_InWeb_1066genes
CXCL2	complement_and_complement_PPI_InWeb_1066genes
CXCL3	complement_and_complement_PPI_InWeb_1066genes
CXCL5	complement_and_complement_PPI_InWeb_1066genes
CXCL6	complement_and_complement_PPI_InWeb_1066genes
CXCL9	complement_and_complement_PPI_InWeb_1066genes
CXCR1	complement_and_complement_PPI_InWeb_1066genes
CXCR2	complement_and_complement_PPI_InWeb_1066genes
CXCR3	complement_and_complement_PPI_InWeb_1066genes
CXCR4	complement_and_complement_PPI_InWeb_1066genes
CXCR5	complement_and_complement_PPI_InWeb_1066genes
CXCR6	complement_and_complement_PPI_InWeb_1066genes
CYP2E1	complement_and_complement_PPI_InWeb_1066genes
CYSLTR1	complement_and_complement_PPI_InWeb_1066genes
CYSLTR2	complement_and_complement_PPI_InWeb_1066genes
CYTH1	complement_and_complement_PPI_InWeb_1066genes
DAB1	complement_and_complement_PPI_InWeb_1066genes
DAGLB	complement_and_complement_PPI_InWeb_1066genes
DBN1	complement_and_complement_PPI_InWeb_1066genes
DCN	complement_and_complement_PPI_InWeb_1066genes
DCP2	complement_and_complement_PPI_InWeb_1066genes
DCTN1	complement_and_complement_PPI_InWeb_1066genes
DCTN2	complement_and_complement_PPI_InWeb_1066genes
DCTN3	complement_and_complement_PPI_InWeb_1066genes
DCTN4	complement_and_complement_PPI_InWeb_1066genes
DCTN5	complement_and_complement_PPI_InWeb_1066genes
DCTN6	complement_and_complement_PPI_InWeb_1066genes
DDIT3	complement_and_complement_PPI_InWeb_1066genes
DDX19B	complement_and_complement_PPI_InWeb_1066genes
DENND6A	complement_and_complement_PPI_InWeb_1066genes
DISC1	complement_and_complement_PPI_InWeb_1066genes
DLG4	complement_and_complement_PPI_InWeb_1066genes
DNAJB9	complement_and_complement_PPI_InWeb_1066genes
DNAJC13	complement_and_complement_PPI_InWeb_1066genes
DOCK6	complement_and_complement_PPI_InWeb_1066genes
DOK1	complement_and_complement_PPI_InWeb_1066genes
DPPA4	complement_and_complement_PPI_InWeb_1066genes
DRD2	complement_and_complement_PPI_InWeb_1066genes
DRD3	complement_and_complement_PPI_InWeb_1066genes
DRD4	complement_and_complement_PPI_InWeb_1066genes
DYNC1H1	complement_and_complement_PPI_InWeb_1066genes
DYNC1I1	complement_and_complement_PPI_InWeb_1066genes
DYNC1I2	complement_and_complement_PPI_InWeb_1066genes
DYNC1LI2	complement_and_complement_PPI_InWeb_1066genes
DYNC2H1	complement_and_complement_PPI_InWeb_1066genes
DYNC2LI1	complement_and_complement_PPI_InWeb_1066genes
DYNLL1	complement_and_complement_PPI_InWeb_1066genes
DYNLL2	complement_and_complement_PPI_InWeb_1066genes
ECM1	complement_and_complement_PPI_InWeb_1066genes
EDA2R	complement_and_complement_PPI_InWeb_1066genes
EDC4	complement_and_complement_PPI_InWeb_1066genes
EDN1	complement_and_complement_PPI_InWeb_1066genes
EDN2	complement_and_complement_PPI_InWeb_1066genes
EDN3	complement_and_complement_PPI_InWeb_1066genes
EDNRA	complement_and_complement_PPI_InWeb_1066genes
EDNRB	complement_and_complement_PPI_InWeb_1066genes
EEA1	complement_and_complement_PPI_InWeb_1066genes
EED	complement_and_complement_PPI_InWeb_1066genes
EFEMP1	complement_and_complement_PPI_InWeb_1066genes
EFEMP2	complement_and_complement_PPI_InWeb_1066genes
EGF	complement_and_complement_PPI_InWeb_1066genes
EGFR	complement_and_complement_PPI_InWeb_1066genes
ELAVL1	complement_and_complement_PPI_InWeb_1066genes
ELN	complement_and_complement_PPI_InWeb_1066genes
ENO1	complement_and_complement_PPI_InWeb_1066genes
EP300	complement_and_complement_PPI_InWeb_1066genes
EPPIN-WFDC6	complement_and_complement_PPI_InWeb_1066genes
ERBB2	complement_and_complement_PPI_InWeb_1066genes
ERBB3	complement_and_complement_PPI_InWeb_1066genes
ERRFI1	complement_and_complement_PPI_InWeb_1066genes
ETV7	complement_and_complement_PPI_InWeb_1066genes
F10	complement_and_complement_PPI_InWeb_1066genes
F11	complement_and_complement_PPI_InWeb_1066genes
F11R	complement_and_complement_PPI_InWeb_1066genes
F12	complement_and_complement_PPI_InWeb_1066genes
F13A1	complement_and_complement_PPI_InWeb_1066genes
F13B	complement_and_complement_PPI_InWeb_1066genes
F2R	complement_and_complement_PPI_InWeb_1066genes
F2RL1	complement_and_complement_PPI_InWeb_1066genes
F2RL2	complement_and_complement_PPI_InWeb_1066genes
F2RL3	complement_and_complement_PPI_InWeb_1066genes
F5	complement_and_complement_PPI_InWeb_1066genes
F8	complement_and_complement_PPI_InWeb_1066genes
FADS2	complement_and_complement_PPI_InWeb_1066genes
FAM115C	complement_and_complement_PPI_InWeb_1066genes
FAM127A	complement_and_complement_PPI_InWeb_1066genes
FAM46A	complement_and_complement_PPI_InWeb_1066genes
FAR2	complement_and_complement_PPI_InWeb_1066genes
FBLN1	complement_and_complement_PPI_InWeb_1066genes
FBLN2	complement_and_complement_PPI_InWeb_1066genes
FBLN5	complement_and_complement_PPI_InWeb_1066genes
FBXO21	complement_and_complement_PPI_InWeb_1066genes
FBXO6	complement_and_complement_PPI_InWeb_1066genes
FCER2	complement_and_complement_PPI_InWeb_1066genes
FFAR1	complement_and_complement_PPI_InWeb_1066genes
FFAR2	complement_and_complement_PPI_InWeb_1066genes
FFAR3	complement_and_complement_PPI_InWeb_1066genes
FGA	complement_and_complement_PPI_InWeb_1066genes
FGB	complement_and_complement_PPI_InWeb_1066genes
FGF2	complement_and_complement_PPI_InWeb_1066genes
FGG	complement_and_complement_PPI_InWeb_1066genes
FHL2	complement_and_complement_PPI_InWeb_1066genes
FLNA	complement_and_complement_PPI_InWeb_1066genes
FLNB	complement_and_complement_PPI_InWeb_1066genes
FLT4	complement_and_complement_PPI_InWeb_1066genes
FN1	complement_and_complement_PPI_InWeb_1066genes
FOLR1	complement_and_complement_PPI_InWeb_1066genes
FOS	complement_and_complement_PPI_InWeb_1066genes
FPR1	complement_and_complement_PPI_InWeb_1066genes
FPR2	complement_and_complement_PPI_InWeb_1066genes
FPR3	complement_and_complement_PPI_InWeb_1066genes
FURIN	complement_and_complement_PPI_InWeb_1066genes
FUS	complement_and_complement_PPI_InWeb_1066genes
FXR1	complement_and_complement_PPI_InWeb_1066genes
FXYD6	complement_and_complement_PPI_InWeb_1066genes
FYN	complement_and_complement_PPI_InWeb_1066genes
FZD1	complement_and_complement_PPI_InWeb_1066genes
FZD2	complement_and_complement_PPI_InWeb_1066genes
FZD4	complement_and_complement_PPI_InWeb_1066genes
FZD7	complement_and_complement_PPI_InWeb_1066genes
FZD8	complement_and_complement_PPI_InWeb_1066genes
GABARAPL1	complement_and_complement_PPI_InWeb_1066genes
GABBR1	complement_and_complement_PPI_InWeb_1066genes
GABBR2	complement_and_complement_PPI_InWeb_1066genes
GADD45A	complement_and_complement_PPI_InWeb_1066genes
GAL	complement_and_complement_PPI_InWeb_1066genes
GALNT11	complement_and_complement_PPI_InWeb_1066genes
GALR1	complement_and_complement_PPI_InWeb_1066genes
GALR2	complement_and_complement_PPI_InWeb_1066genes
GALR3	complement_and_complement_PPI_InWeb_1066genes
GAST	complement_and_complement_PPI_InWeb_1066genes
GATA3	complement_and_complement_PPI_InWeb_1066genes
GBF1	complement_and_complement_PPI_InWeb_1066genes
GCG	complement_and_complement_PPI_InWeb_1066genes
GCGR	complement_and_complement_PPI_InWeb_1066genes
GDPD1	complement_and_complement_PPI_InWeb_1066genes
GEM	complement_and_complement_PPI_InWeb_1066genes
GGCX	complement_and_complement_PPI_InWeb_1066genes
GHRL	complement_and_complement_PPI_InWeb_1066genes
GHSR	complement_and_complement_PPI_InWeb_1066genes
GINM1	complement_and_complement_PPI_InWeb_1066genes
GIPC1	complement_and_complement_PPI_InWeb_1066genes
GIT2	complement_and_complement_PPI_InWeb_1066genes
GK	complement_and_complement_PPI_InWeb_1066genes
GLP1R	complement_and_complement_PPI_InWeb_1066genes
GLUD1	complement_and_complement_PPI_InWeb_1066genes
GNA11	complement_and_complement_PPI_InWeb_1066genes
GNA14	complement_and_complement_PPI_InWeb_1066genes
GNA15	complement_and_complement_PPI_InWeb_1066genes
GNAI1	complement_and_complement_PPI_InWeb_1066genes
GNAI2	complement_and_complement_PPI_InWeb_1066genes
GNAI3	complement_and_complement_PPI_InWeb_1066genes
GNAQ	complement_and_complement_PPI_InWeb_1066genes
GNAT3	complement_and_complement_PPI_InWeb_1066genes
GNB1	complement_and_complement_PPI_InWeb_1066genes
GNB2L1	complement_and_complement_PPI_InWeb_1066genes
GNG2	complement_and_complement_PPI_InWeb_1066genes
GNPNAT1	complement_and_complement_PPI_InWeb_1066genes
GNRH1	complement_and_complement_PPI_InWeb_1066genes
GNRH2	complement_and_complement_PPI_InWeb_1066genes
GNRHR	complement_and_complement_PPI_InWeb_1066genes
GOLGA2	complement_and_complement_PPI_InWeb_1066genes
GOLGB1	complement_and_complement_PPI_InWeb_1066genes
GOLT1B	complement_and_complement_PPI_InWeb_1066genes
GOPC	complement_and_complement_PPI_InWeb_1066genes
GORASP1	complement_and_complement_PPI_InWeb_1066genes
GOSR1	complement_and_complement_PPI_InWeb_1066genes
GOSR2	complement_and_complement_PPI_InWeb_1066genes
GP1BA	complement_and_complement_PPI_InWeb_1066genes
GP1BB	complement_and_complement_PPI_InWeb_1066genes
GP5	complement_and_complement_PPI_InWeb_1066genes
GP9	complement_and_complement_PPI_InWeb_1066genes
GPAM	complement_and_complement_PPI_InWeb_1066genes
GPER1	complement_and_complement_PPI_InWeb_1066genes
GPR132	complement_and_complement_PPI_InWeb_1066genes
GPR17	complement_and_complement_PPI_InWeb_1066genes
GPR18	complement_and_complement_PPI_InWeb_1066genes
GPR180	complement_and_complement_PPI_InWeb_1066genes
GPR4	complement_and_complement_PPI_InWeb_1066genes
GPR55	complement_and_complement_PPI_InWeb_1066genes
GPR65	complement_and_complement_PPI_InWeb_1066genes
GPR68	complement_and_complement_PPI_InWeb_1066genes
GPRC6A	complement_and_complement_PPI_InWeb_1066genes
GRB2	complement_and_complement_PPI_InWeb_1066genes
GRIA1	complement_and_complement_PPI_InWeb_1066genes
GRID2	complement_and_complement_PPI_InWeb_1066genes
GRM1	complement_and_complement_PPI_InWeb_1066genes
GRM2	complement_and_complement_PPI_InWeb_1066genes
GRM3	complement_and_complement_PPI_InWeb_1066genes
GRM4	complement_and_complement_PPI_InWeb_1066genes
GRM5	complement_and_complement_PPI_InWeb_1066genes
GRM6	complement_and_complement_PPI_InWeb_1066genes
GRM7	complement_and_complement_PPI_InWeb_1066genes
GRM8	complement_and_complement_PPI_InWeb_1066genes
GRP	complement_and_complement_PPI_InWeb_1066genes
GRPR	complement_and_complement_PPI_InWeb_1066genes
GSK3B	complement_and_complement_PPI_InWeb_1066genes
GTF2I	complement_and_complement_PPI_InWeb_1066genes
GZMB	complement_and_complement_PPI_InWeb_1066genes
H2AFX	complement_and_complement_PPI_InWeb_1066genes
HAX1	complement_and_complement_PPI_InWeb_1066genes
HBA2	complement_and_complement_PPI_InWeb_1066genes
HCAR1	complement_and_complement_PPI_InWeb_1066genes
HCAR2	complement_and_complement_PPI_InWeb_1066genes
HCAR3	complement_and_complement_PPI_InWeb_1066genes
HCRT	complement_and_complement_PPI_InWeb_1066genes
HCRTR1	complement_and_complement_PPI_InWeb_1066genes
HCRTR2	complement_and_complement_PPI_InWeb_1066genes
HEBP1	complement_and_complement_PPI_InWeb_1066genes
HEY1	complement_and_complement_PPI_InWeb_1066genes
HEY2	complement_and_complement_PPI_InWeb_1066genes
HEYL	complement_and_complement_PPI_InWeb_1066genes
HGF	complement_and_complement_PPI_InWeb_1066genes
HIPK3	complement_and_complement_PPI_InWeb_1066genes
HIST3H3	complement_and_complement_PPI_InWeb_1066genes
HLA-DPA1	complement_and_complement_PPI_InWeb_1066genes
HNF1A	complement_and_complement_PPI_InWeb_1066genes
HNF4A	complement_and_complement_PPI_InWeb_1066genes
HNRNPA1	complement_and_complement_PPI_InWeb_1066genes
HNRNPU	complement_and_complement_PPI_InWeb_1066genes
HRH1	complement_and_complement_PPI_InWeb_1066genes
HRH3	complement_and_complement_PPI_InWeb_1066genes
HRH4	complement_and_complement_PPI_InWeb_1066genes
HSP90B1	complement_and_complement_PPI_InWeb_1066genes
HSPA5	complement_and_complement_PPI_InWeb_1066genes
HSPB2	complement_and_complement_PPI_InWeb_1066genes
HSPD1	complement_and_complement_PPI_InWeb_1066genes
HTR1A	complement_and_complement_PPI_InWeb_1066genes
HTR1B	complement_and_complement_PPI_InWeb_1066genes
HTR1D	complement_and_complement_PPI_InWeb_1066genes
HTR1E	complement_and_complement_PPI_InWeb_1066genes
HTR1F	complement_and_complement_PPI_InWeb_1066genes
HTR2A	complement_and_complement_PPI_InWeb_1066genes
HTR2B	complement_and_complement_PPI_InWeb_1066genes
HTR2C	complement_and_complement_PPI_InWeb_1066genes
HTR5A	complement_and_complement_PPI_InWeb_1066genes
HTT	complement_and_complement_PPI_InWeb_1066genes
HYOU1	complement_and_complement_PPI_InWeb_1066genes
ICAM1	complement_and_complement_PPI_InWeb_1066genes
ICAM2	complement_and_complement_PPI_InWeb_1066genes
ICAM3	complement_and_complement_PPI_InWeb_1066genes
ICAM4	complement_and_complement_PPI_InWeb_1066genes
ICAM5	complement_and_complement_PPI_InWeb_1066genes
IFITM1	complement_and_complement_PPI_InWeb_1066genes
IFNA1	complement_and_complement_PPI_InWeb_1066genes
IFNA5	complement_and_complement_PPI_InWeb_1066genes
IFT27	complement_and_complement_PPI_InWeb_1066genes
IGF1	complement_and_complement_PPI_InWeb_1066genes
IGF2	complement_and_complement_PPI_InWeb_1066genes
IGFALS	complement_and_complement_PPI_InWeb_1066genes
IGFBP3	complement_and_complement_PPI_InWeb_1066genes
IGFBP5	complement_and_complement_PPI_InWeb_1066genes
IGHA1	complement_and_complement_PPI_InWeb_1066genes
IGHG1	complement_and_complement_PPI_InWeb_1066genes
IGHG2	complement_and_complement_PPI_InWeb_1066genes
IGHG4	complement_and_complement_PPI_InWeb_1066genes
IGKC	complement_and_complement_PPI_InWeb_1066genes
IGKV3-11	complement_and_complement_PPI_InWeb_1066genes
IGKV3-20	complement_and_complement_PPI_InWeb_1066genes
IGKV4-1	complement_and_complement_PPI_InWeb_1066genes
IGKV5-2	complement_and_complement_PPI_InWeb_1066genes
IGLL5	complement_and_complement_PPI_InWeb_1066genes
IL20RB	complement_and_complement_PPI_InWeb_1066genes
IL24	complement_and_complement_PPI_InWeb_1066genes
IL32	complement_and_complement_PPI_InWeb_1066genes
IL8	complement_and_complement_PPI_InWeb_1066genes
INHBE	complement_and_complement_PPI_InWeb_1066genes
INS	complement_and_complement_PPI_InWeb_1066genes
INSL5	complement_and_complement_PPI_InWeb_1066genes
INTS4	complement_and_complement_PPI_InWeb_1066genes
INTS7	complement_and_complement_PPI_InWeb_1066genes
IQGAP1	complement_and_complement_PPI_InWeb_1066genes
IRAK1	complement_and_complement_PPI_InWeb_1066genes
ITGA2	complement_and_complement_PPI_InWeb_1066genes
ITGA2B	complement_and_complement_PPI_InWeb_1066genes
ITGAD	complement_and_complement_PPI_InWeb_1066genes
ITGAL	complement_and_complement_PPI_InWeb_1066genes
ITGAV	complement_and_complement_PPI_InWeb_1066genes
ITGB1	complement_and_complement_PPI_InWeb_1066genes
ITGB3	complement_and_complement_PPI_InWeb_1066genes
ITGB5	complement_and_complement_PPI_InWeb_1066genes
ITGB8	complement_and_complement_PPI_InWeb_1066genes
JAG1	complement_and_complement_PPI_InWeb_1066genes
JAM3	complement_and_complement_PPI_InWeb_1066genes
JUN	complement_and_complement_PPI_InWeb_1066genes
JUNB	complement_and_complement_PPI_InWeb_1066genes
KATNA1	complement_and_complement_PPI_InWeb_1066genes
KDELR1	complement_and_complement_PPI_InWeb_1066genes
KDELR3	complement_and_complement_PPI_InWeb_1066genes
KEAP1	complement_and_complement_PPI_InWeb_1066genes
KIAA0319L	complement_and_complement_PPI_InWeb_1066genes
KIAA1549	complement_and_complement_PPI_InWeb_1066genes
KIDINS220	complement_and_complement_PPI_InWeb_1066genes
KIF22	complement_and_complement_PPI_InWeb_1066genes
KISS1	complement_and_complement_PPI_InWeb_1066genes
KISS1R	complement_and_complement_PPI_InWeb_1066genes
KLF11	complement_and_complement_PPI_InWeb_1066genes
KLHDC2	complement_and_complement_PPI_InWeb_1066genes
KLHDC3	complement_and_complement_PPI_InWeb_1066genes
KLKB1	complement_and_complement_PPI_InWeb_1066genes
KNG1	complement_and_complement_PPI_InWeb_1066genes
KNSTRN	complement_and_complement_PPI_InWeb_1066genes
KRT1	complement_and_complement_PPI_InWeb_1066genes
KRT17	complement_and_complement_PPI_InWeb_1066genes
KRT18	complement_and_complement_PPI_InWeb_1066genes
KRT7	complement_and_complement_PPI_InWeb_1066genes
LACRT	complement_and_complement_PPI_InWeb_1066genes
LALBA	complement_and_complement_PPI_InWeb_1066genes
LAMC3	complement_and_complement_PPI_InWeb_1066genes
LAMTOR5	complement_and_complement_PPI_InWeb_1066genes
LBP	complement_and_complement_PPI_InWeb_1066genes
LCK	complement_and_complement_PPI_InWeb_1066genes
LEP	complement_and_complement_PPI_InWeb_1066genes
LEPREL2	complement_and_complement_PPI_InWeb_1066genes
LEPREL4	complement_and_complement_PPI_InWeb_1066genes
LGALS3BP	complement_and_complement_PPI_InWeb_1066genes
LGALS8	complement_and_complement_PPI_InWeb_1066genes
LIG4	complement_and_complement_PPI_InWeb_1066genes
LMAN1	complement_and_complement_PPI_InWeb_1066genes
LNX2	complement_and_complement_PPI_InWeb_1066genes
LPAR1	complement_and_complement_PPI_InWeb_1066genes
LPAR2	complement_and_complement_PPI_InWeb_1066genes
LPAR3	complement_and_complement_PPI_InWeb_1066genes
LPAR4	complement_and_complement_PPI_InWeb_1066genes
LPAR5	complement_and_complement_PPI_InWeb_1066genes
LPAR6	complement_and_complement_PPI_InWeb_1066genes
LPHN1	complement_and_complement_PPI_InWeb_1066genes
LRP1	complement_and_complement_PPI_InWeb_1066genes
LRP2	complement_and_complement_PPI_InWeb_1066genes
LRP8	complement_and_complement_PPI_InWeb_1066genes
LTB4R	complement_and_complement_PPI_InWeb_1066genes
LTB4R2	complement_and_complement_PPI_InWeb_1066genes
LTF	complement_and_complement_PPI_InWeb_1066genes
LYN	complement_and_complement_PPI_InWeb_1066genes
LYZ	complement_and_complement_PPI_InWeb_1066genes
MAP1LC3A	complement_and_complement_PPI_InWeb_1066genes
MAP2K7	complement_and_complement_PPI_InWeb_1066genes
MAPK1	complement_and_complement_PPI_InWeb_1066genes
MAPK3	complement_and_complement_PPI_InWeb_1066genes
MAPK6	complement_and_complement_PPI_InWeb_1066genes
MAPK8IP2	complement_and_complement_PPI_InWeb_1066genes
MAPK9	complement_and_complement_PPI_InWeb_1066genes
MAPRE1	complement_and_complement_PPI_InWeb_1066genes
MAX	complement_and_complement_PPI_InWeb_1066genes
MBD2	complement_and_complement_PPI_InWeb_1066genes
MCFD2	complement_and_complement_PPI_InWeb_1066genes
MCHR1	complement_and_complement_PPI_InWeb_1066genes
MCHR2	complement_and_complement_PPI_InWeb_1066genes
MCM2	complement_and_complement_PPI_InWeb_1066genes
MCU	complement_and_complement_PPI_InWeb_1066genes
